SID,error_rate%,capsLock_usage,wpm,negative_ud%,negative_uu%,rsa_ratio,lsa_ratio,mean_hold_time1,mean_hold_time2,mean_f1,mean_f2,mean_f3,mean_f4,UID
10,10.4,0,8.046670690002012,12.903225806451612,0.0,0.16666666666666666,0.8333333333333334,168.53225806451613,168.0,792.9677419354839,961.5,960.9677419354839,1129.5,54
11,11.484593837535014,0,18.419415059116364,16.463414634146343,3.9634146341463414,0.21428571428571427,0.7857142857142857,2371.7195121951218,2366.25,-2004.4542682926829,367.265243902439,361.7957317073171,2733.515243902439,54
12,13.513513513513514,0,15.276634387704007,7.6923076923076925,0.0,0.0,0.0,93.81900452488688,93.82352941176471,438.9095022624434,532.7285067873303,532.7330316742082,626.552036199095,54
13,7.834101382488479,0,16.580454062643028,9.722222222222223,0.0,0.0,1.0,97.80555555555556,96.22222222222223,438.00925925925924,535.8148148148148,534.2314814814815,632.0370370370371,54
14,7.062600321027287,0,25.963866951825374,9.032258064516128,0.6451612903225806,0.3333333333333333,0.6666666666666666,110.79677419354839,110.34516129032258,276.63548387096773,387.43225806451613,386.98064516129034,497.7774193548387,54
15,6.367041198501873,0,29.374514415862237,12.015503875968992,0.7751937984496124,0.0,1.0,130.02713178294573,130.87596899224806,233.06589147286823,363.09302325581393,363.9418604651163,493.968992248062,54
16,4.8997772828507795,0,48.53964070657704,15.124153498871332,1.805869074492099,0.0,1.0,1487.1534988713317,1487.119638826185,-1217.0948081264107,270.05869074492097,270.02483069977427,1757.1783295711061,54
17,4.9523809523809526,0,52.48862746404946,9.923664122137405,0.19083969465648853,0.0,0.0,94.73091603053435,94.73091603053435,134.20801526717557,228.93893129770993,228.93893129770993,323.66984732824426,54
18,0.2881844380403458,0,37.4119908894874,18.205128205128204,4.102564102564102,0.0,0.0,2091.4589743589745,2092.2589743589742,-1796.5384615384614,294.92051282051284,295.7205128205128,2387.1794871794873,54
19,2.882483370288248,0,34.95572275118184,10.888888888888888,0.0,0.0,0.0,94.32222222222222,94.32222222222222,172.5088888888889,266.8311111111111,266.8311111111111,361.1533333333333,54
20,12.32876712328767,0,26.543191671336302,8.256880733944955,0.0,0.0,0.0,87.23853211009174,87.23853211009174,223.47706422018348,310.7155963302752,310.7155963302752,397.95412844036696,54
21,3.2679738562091507,0,26.48036039937047,17.135549872122763,5.3708439897698215,0.0,0.0,2849.1815856777494,2848.460358056266,-2542.365728900256,306.8158567774936,306.0946291560102,3155.2762148337597,54
22,4.970178926441352,0,38.49647115681063,9.362549800796813,0.199203187250996,0.0,0.0,97.24501992031873,97.18326693227091,141.66533864541833,238.91035856573706,238.84860557768926,336.09362549800795,54
1,5.0,20,5.444261848830997,4.040404040404041,1.0101010101010102,0.0,0.0,97.60606060606061,96.81818181818181,903.6464646464647,1001.2525252525253,1000.4646464646464,1098.0707070707072,55
2,6.896551724137931,22,6.870067643742955,3.4782608695652173,0.0,0.0,0.0,113.62608695652175,113.20869565217392,873.2260869565217,986.8521739130434,986.4347826086956,1100.0608695652174,55
3,3.125,38,6.503902341404843,4.25531914893617,0.0,0.0,0.0,99.0,99.51063829787235,1175.3829787234042,1274.3829787234042,1274.8936170212767,1373.8936170212767,55
4,15.384615384615385,36,5.059363194819212,1.7543859649122806,0.8771929824561403,0.0,0.0,88.17543859649123,88.17543859649123,951.2631578947369,1039.438596491228,1039.438596491228,1127.6140350877192,55
5,1.1627906976744187,32,6.963053615512839,4.819277108433735,0.0,0.0,0.0,96.44578313253012,96.32530120481928,1044.6144578313254,1141.0602409638554,1140.9397590361446,1237.3855421686746,55
6,12.121212121212121,48,5.990863932502933,6.172839506172839,1.8518518518518516,0.0,0.0,684.7654320987655,684.6851851851852,56.51234567901235,741.2777777777778,741.1975308641976,1425.962962962963,55
7,4.40251572327044,24,9.502375593898476,2.5806451612903225,0.0,0.0,0.0,97.23870967741935,97.47741935483872,676.058064516129,773.2967741935483,773.5354838709677,870.7741935483871,55
8,16.88888888888889,12,13.906056860321383,15.42056074766355,4.672897196261682,0.0,0.0,4451.939252336449,4451.8644859813085,-3907.929906542056,544.0093457943925,543.9345794392524,4995.873831775701,55
9,7.6923076923076925,0,8.080082596399874,6.796116504854369,0.0,0.0,1.0,104.77669902912622,104.47572815533981,976.0194174757281,1080.7961165048544,1080.495145631068,1185.2718446601941,55
10,13.461538461538462,0,4.1273990506982186,1.9607843137254901,0.0,0.0,0.0,97.31372549019608,98.54901960784314,1893.9803921568628,1991.2941176470588,1992.5294117647059,2089.843137254902,55
11,6.0,26,16.305870962810726,4.0201005025125625,0.0,0.0,0.0,91.08040201005025,90.77386934673366,500.3065326633166,591.3869346733668,591.0804020100503,682.1608040201005,55
12,8.604206500956023,8,19.969546441676442,11.196911196911197,3.088803088803089,0.0,1.0,1391.2895752895754,1391.1081081081081,-927.5637065637065,463.72586872586874,463.5444015444015,1854.8339768339767,55
13,11.57556270096463,10,25.28018875874273,3.225806451612903,0.3225806451612903,0.0,0.0,87.8741935483871,87.62258064516129,294.6290322580645,382.5032258064516,382.2516129032258,470.1258064516129,55
14,20.268006700167504,58,13.551609044444257,20.069204152249135,6.920415224913495,0.0,0.0,4807.23875432526,4807.23875432526,-4393.972318339101,413.2664359861592,413.2664359861592,5220.505190311419,55
15,7.547169811320755,38,23.63293526084224,3.4090909090909087,0.0,0.0,1.0,93.89772727272727,93.89393939393939,357.6780303030303,451.57575757575756,451.5719696969697,545.469696969697,55
16,5.670103092783505,0,37.52820954940791,4.909560723514212,0.2583979328165375,0.0,0.0,99.72868217054264,99.56847545219638,205.74160206718346,305.4702842377261,305.31007751937983,405.0387596899225,55
17,1.08991825613079,0,40.06945371978095,3.825136612021858,0.0,0.0,0.0,103.69125683060109,103.64754098360656,223.3551912568306,327.0464480874317,327.0027322404372,430.69398907103823,55
18,1.3404825737265416,0,40.496287840281305,4.032258064516129,0.0,0.0,0.0,105.83064516129032,105.83064516129032,216.48655913978496,322.31720430107526,322.31720430107526,428.14784946236557,55
19,3.3707865168539324,0,33.46207631351135,4.507042253521127,0.5633802816901409,0.0,0.0,100.68450704225351,100.64225352112676,237.54929577464787,338.2338028169014,338.1915492957746,438.87605633802815,55
20,1.5665796344647518,0,29.993251518408357,4.712041884816754,0.0,0.0,0.0,96.26178010471205,96.42408376963351,217.57853403141362,313.84031413612564,314.0026178010471,410.26439790575915,55
21,2.0771513353115725,0,25.504463281074187,7.142857142857142,0.0,0.0,0.0,98.86309523809524,98.86309523809524,257.98511904761904,356.8482142857143,356.8482142857143,455.7113095238095,55
22,4.603580562659847,0,28.460392620270124,6.923076923076923,0.5128205128205128,0.0,0.0,98.27692307692308,98.27948717948718,209.60256410256412,307.87948717948717,307.8820512820513,406.1589743589744,55
23,6.217616580310881,0,14.79277364505845,7.9787234042553195,0.0,0.0,0.0,100.80319148936171,104.95212765957447,520.2127659574468,621.0159574468086,625.1648936170212,725.968085106383,55
1,8.040201005025125,0,5.531066154903375,8.24742268041237,3.0927835051546393,0.11764705882352941,0.8823529411764706,223.37113402061857,215.2680412371134,1005.7216494845361,1229.0927835051546,1220.9896907216496,1444.360824742268,56
2,3.278688524590164,0,5.971288056594541,10.81081081081081,4.054054054054054,0.046511627906976744,0.9534883720930233,3595.0405405405404,3523.7432432432433,-1970.4054054054054,1624.6351351351352,1553.337837837838,5148.378378378378,56
3,0.9216589861751152,0,6.4869719979042095,14.606741573033707,7.865168539325842,0.07547169811320754,0.9245283018867925,4333.640449438202,5594.224719101124,-4246.08988764045,87.5505617977528,1348.1348314606741,5681.775280898876,56
4,9.12863070539419,0,9.63172804532578,16.80672268907563,7.563025210084033,0.37037037037037035,0.6296296296296297,886.4453781512605,884.0168067226891,2.6218487394957983,889.0672268907563,886.6386554621848,1773.0840336134454,56
5,7.339449541284404,0,9.872581988708234,8.823529411764707,4.901960784313726,0.0,1.0,846.7843137254902,850.4803921568628,101.36274509803921,948.1470588235294,951.843137254902,1798.6274509803923,56
6,3.6036036036036037,0,13.180389872112015,15.894039735099339,5.298013245033113,0.08163265306122448,0.9183673469387755,3643.735099337748,3643.291390728477,-2950.9668874172185,692.7682119205298,692.3245033112582,4336.059602649007,56
7,0.0,0,6.497667156999882,6.451612903225806,1.6129032258064515,0.0,1.0,203.33870967741936,200.24193548387098,1582.9516129032259,1786.2903225806451,1783.1935483870968,1986.532258064516,56
8,11.155378486055776,0,9.472923227773947,10.483870967741936,2.4193548387096775,0.42857142857142855,0.5714285714285714,506.88709677419354,505.5806451612903,462.7903225806452,969.6774193548387,968.3709677419355,1475.258064516129,56
9,5.442176870748299,0,5.018568704205561,12.727272727272727,7.2727272727272725,0.0,1.0,963.5090909090909,963.2181818181818,1207.4727272727273,2170.981818181818,2170.690909090909,3134.2,56
10,11.076923076923077,0,11.484495930493832,8.695652173913043,3.1055900621118013,0.3076923076923077,0.6923076923076923,736.4782608695652,736.5527950310559,8.900621118012422,745.3788819875776,745.4534161490683,1481.9316770186335,56
11,15.090909090909092,0,19.037917185060248,22.988505747126435,5.363984674329502,0.25,0.75,2514.6206896551726,2515.04214559387,-2056.544061302682,458.07662835249045,458.49808429118775,2973.1187739463603,56
12,10.091743119266056,0,12.988743089322586,15.348837209302326,5.116279069767442,0.3333333333333333,0.6666666666666666,2055.33488372093,2055.5488372093023,-1497.6511627906978,557.6837209302325,557.8976744186047,2613.232558139535,56
13,13.35559265442404,0,18.471984157361334,19.413919413919416,4.761904761904762,0.1875,0.8125,1981.1904761904761,1980.7362637362637,-1558.96336996337,422.2271062271062,421.7728937728938,2402.96336996337,56
14,11.956521739130435,0,17.199659379294644,14.285714285714285,5.357142857142857,0.4482758620689655,0.5517241379310345,1720.2901785714287,1845.575892857143,-1316.638392857143,403.6517857142857,528.9375,2249.2276785714284,56
15,10.032362459546926,0,21.40895763198312,10.666666666666668,2.666666666666667,0.16666666666666666,0.8333333333333334,323.68666666666667,326.9066666666667,101.98666666666666,425.67333333333335,428.8933333333333,752.58,56
16,2.0588235294117645,0,36.00150006250261,3.2448377581120944,0.0,0.0,0.0,116.6165191740413,116.66371681415929,236.98230088495575,353.59882005899703,353.646017699115,470.26253687315636,56
17,2.5787965616045847,0,36.99660864420761,2.8735632183908044,0.5747126436781609,0.0,0.0,119.04597701149426,118.95689655172414,225.45402298850576,344.5,344.4109195402299,463.4568965517241,56
18,2.8328611898017,0,36.61105352903808,5.965909090909091,0.2840909090909091,0.0,0.0,121.86363636363636,121.64204545454545,217.83522727272728,339.6988636363636,339.47727272727275,461.34090909090907,56
19,4.294478527607362,0,30.696714780552043,5.846153846153846,0.0,0.0,0.0,121.52615384615385,121.62461538461538,244.95384615384614,366.48,366.5784615384615,488.1046153846154,56
20,4.804804804804805,0,23.49784603078051,3.313253012048193,0.0,0.0,0.0,114.42771084337349,114.23795180722891,246.8644578313253,361.2921686746988,361.1024096385542,475.5301204819277,56
21,6.440677966101695,0,20.49555929548598,3.741496598639456,0.0,0.0,0.0,113.74489795918367,114.01020408163265,293.9251700680272,407.6700680272109,407.9353741496599,521.6802721088435,56
22,2.9940119760479043,0,23.969837953907998,3.303303303303303,0.0,0.0,0.0,111.26426426426427,111.07507507507508,249.27027027027026,360.53453453453454,360.3453453453453,471.6096096096096,56
23,4.878048780487805,0,27.55488013627141,2.989130434782609,0.0,0.0,0.0,108.52445652173913,108.65217391304348,216.5733695652174,325.0978260869565,325.2255434782609,433.75,56
24,2.2222222222222223,0,10.734824281150159,2.9850746268656714,0.7462686567164178,0.0,1.0,123.08208955223881,123.20149253731343,751.9179104477612,875.0,875.1194029850747,998.2014925373135,56
1,4.31266846361186,0,4.069175991861648,13.88888888888889,0.0,0.0,0.0,417.537037037037,417.68518518518516,673.5,1091.037037037037,1091.1851851851852,1508.7222222222222,57
2,17.84037558685446,0,4.209344745334643,8.0,0.0,0.0,0.0,114.37,114.51,1024.85,1139.22,1139.36,1253.73,57
3,4.705882352941177,0,5.277160887442556,18.75,1.25,0.0,1.0,132.9625,134.675,1000.7375,1133.7,1135.4125,1268.375,57
4,6.896551724137931,0,2.6023368985348845,15.11627906976744,0.0,0.0,0.0,147.63953488372093,148.01162790697674,1191.3488372093022,1338.9883720930231,1339.360465116279,1487.0,57
5,4.580152671755725,0,3.8983098042491577,14.0625,0.0,0.0,0.0,134.96875,134.84375,1546.203125,1681.171875,1681.046875,1816.015625,57
6,0.0,0,9.302686150625993,29.411764705882355,0.0,0.0,0.0,147.64705882352942,852.5294117647059,652.8235294117648,800.4705882352941,1505.3529411764705,1653.0,57
7,2.8846153846153846,0,8.717352659647204,19.41747572815534,0.0,0.0,0.0,133.66990291262135,133.59223300970874,1001.3980582524272,1135.0679611650485,1134.990291262136,1268.6601941747572,57
8,0.0,0,3.5213629351398485,20.0,0.0,0.0,0.0,218.3230769230769,217.5076923076923,1615.0307692307692,1833.3538461538462,1832.5384615384614,2050.8615384615387,57
9,0.42643923240938164,0,7.63099881295574,23.157894736842106,0.0,0.0,0.0,360.5578947368421,360.2315789473684,631.1789473684211,991.7368421052631,991.4105263157895,1351.9684210526316,57
10,0.0,0,3.018159258203524,17.24137931034483,0.0,0.0,1.0,154.6206896551724,151.75862068965517,3954.655172413793,4109.275862068966,4106.413793103448,4261.0344827586205,57
11,17.05426356589147,0,15.014639273291461,24.285714285714285,1.9047619047619049,0.0,1.0,227.8095238095238,227.66190476190476,342.6904761904762,570.5,570.3523809523809,798.1619047619048,57
12,9.85663082437276,0,17.686891486709563,23.193916349809886,2.2813688212927756,0.0,1.0,717.4182509505704,717.5969581749049,-266.44106463878325,450.9771863117871,451.15589353612165,1168.574144486692,57
13,6.83453237410072,0,21.01716401728078,21.660649819494584,2.527075812274368,0.0,1.0,122.67148014440433,123.01083032490975,309.67870036101084,432.35018050541515,432.6895306859206,555.3610108303249,57
14,15.730337078651685,4,18.498304322103806,23.790322580645164,2.0161290322580645,0.4,0.6,979.2620967741935,979.3266129032259,-495.66129032258067,483.6008064516129,483.6653225806452,1462.9274193548388,57
15,8.75,0,18.597481800437293,23.01255230125523,0.41841004184100417,0.0,0.0,128.5857740585774,128.71966527196653,370.22175732217573,498.8075313807531,498.94142259414224,627.5271966527197,57
16,4.028436018957346,0,43.99010222699893,32.541567695961994,0.23752969121140144,0.0,0.0,134.75059382422802,134.60332541567695,150.12589073634203,284.8764845605701,284.729216152019,419.47980997624705,57
17,2.6262626262626263,0,50.982156245314144,38.663967611336034,0.6072874493927125,0.0,0.0,140.34412955465586,140.248987854251,102.43522267206478,242.77935222672065,242.68421052631578,383.02834008097165,57
18,4.838709677419355,0,43.024021745474556,39.95381062355658,0.4618937644341801,0.0,0.0,132.96766743648962,132.8960739030023,143.79676674364896,276.76443418013855,276.6928406466513,409.6605080831409,57
19,4.186046511627907,0,30.51703867992963,27.27272727272727,0.0,0.0,0.0,131.06293706293707,131.1002331002331,148.28205128205127,279.34498834498834,279.3822843822844,410.4452214452214,57
20,6.746031746031746,0,33.957270434703,32.80318091451292,0.3976143141153081,0.0,0.0,133.63021868787277,133.53677932405566,105.11530815109344,238.7455268389662,238.6520874751491,372.2823061630219,57
21,4.314994606256742,0,33.51005301590477,28.88402625820569,0.6564551422319475,0.0,0.0,126.87527352297593,127.07877461706784,135.25382932166303,262.12910284463896,262.33260393873087,389.2078774617068,57
1,0.0,0,7.677936170757301,7.5,0.0,0.0,0.0,341.375,320.9,632.525,973.9,953.425,1294.8,58
2,3.827751196172249,0,10.951266862462044,15.384615384615385,14.285714285714285,0.2,0.8,950.3626373626373,950.8681318681319,-296.3296703296703,654.032967032967,654.5384615384615,1604.901098901099,58
3,0.0,0,8.583281674693625,20.0,20.0,0.0,1.0,730.95,1552.65,-525.5,205.45,1027.15,1758.1,58
4,8.0,0,6.98655088953764,8.421052631578947,5.263157894736842,0.0,1.0,1025.8315789473684,1023.1368421052632,234.4,1260.2315789473685,1257.536842105263,2283.3684210526317,58
5,3.4682080924855487,0,10.441960105082583,19.727891156462583,11.564625850340136,0.0,1.0,1486.047619047619,1482.7619047619048,-665.9727891156463,820.0748299319728,816.7891156462586,2302.8367346938776,58
6,4.878048780487805,0,18.131583491624934,19.047619047619047,2.380952380952381,0.0,1.0,1409.1190476190477,1409.797619047619,-893.6071428571429,515.5119047619048,516.1904761904761,1925.3095238095239,58
7,10.92436974789916,0,8.728701060173483,14.150943396226415,12.264150943396226,0.06060606060606061,0.9393939393939394,971.6981132075472,1972.1415094339623,-946.8396226415094,24.858490566037737,1025.301886792453,1997.0,58
8,8.56269113149847,0,13.157894736842106,16.447368421052634,6.578947368421052,0.6666666666666666,0.3333333333333333,2263.3552631578946,2261.4539473684213,-1605.9934210526317,657.3618421052631,655.4605263157895,2918.815789473684,58
9,9.67741935483871,0,1.6170472716819089,19.298245614035086,10.526315789473683,0.18181818181818182,0.8181818181818182,351.2456140350877,350.89473684210526,1592.701754385965,1943.9473684210527,1943.5964912280701,2294.842105263158,58
10,17.03958691910499,0,16.492166221045004,9.578544061302683,3.4482758620689653,0.32,0.68,329.8352490421456,329.8352490421456,129.91570881226053,459.7509578544061,459.7509578544061,789.5862068965517,58
11,13.129770992366414,0,23.985209121042026,8.074534161490684,2.1739130434782608,0.0,1.0,776.7857142857143,776.7857142857143,-404.0807453416149,372.7049689440994,372.7049689440994,1149.4906832298136,58
12,11.990407673860911,0,14.987011256910677,19.0,10.0,0.24444444444444444,0.7555555555555555,1801.745,2138.625,-1538.885,262.86,599.74,2401.485,58
13,19.80074719800747,0,26.03840664980847,21.558441558441558,4.415584415584416,0.0,1.0,3479.735064935065,3479.6935064935064,-3168.6675324675325,311.0675324675325,311.02597402597405,3790.761038961039,58
14,11.182795698924732,0,20.008037416740056,9.523809523809524,3.463203463203463,0.0,1.0,119.91341991341992,119.91341991341992,386.038961038961,505.95238095238096,505.95238095238096,625.8658008658009,58
15,22.448979591836736,0,13.924990716672855,6.25,6.25,0.0,1.0,101.375,111.45833333333333,336.0833333333333,437.4583333333333,447.5416666666667,548.9166666666666,58
16,8.12807881773399,0,39.08305148440436,11.851851851851853,0.24691358024691357,0.0,0.0,105.88395061728394,105.80740740740741,189.39753086419753,295.2814814814815,295.20493827160493,401.0888888888889,58
17,6.570841889117044,0,46.42340138771028,11.54639175257732,0.4123711340206186,0.0,0.0,100.52783505154639,100.65567010309279,146.08247422680412,246.6103092783505,246.7381443298969,347.2659793814433,58
18,5.668016194331984,0,49.940071913703555,9.775967413441954,0.0,0.0,0.0,97.13238289205702,97.07128309572302,145.90631364562117,243.03869653767822,242.9775967413442,340.1099796334012,58
19,7.4514038876889845,0,26.995950607408886,9.115281501340483,2.680965147453083,0.0,0.0,2580.2171581769435,2580.343163538874,-2259.289544235925,320.92761394101876,321.0536193029491,2901.270777479893,58
20,6.682027649769585,0,31.50131255468978,5.311778290993072,0.23094688221709006,0.0,0.0,93.93071593533487,93.93071593533487,183.05080831408776,276.98152424942265,276.98152424942265,370.9122401847575,58
21,5.781584582441114,0,32.48024118661148,5.579399141630901,0.0,0.0,0.0,91.64592274678111,91.44635193133047,165.8540772532189,257.5,257.30042918454933,348.94635193133047,58
22,5.780346820809249,0,31.907114843455716,7.82608695652174,0.0,0.0,0.0,98.79710144927536,98.79710144927536,162.55942028985507,261.3565217391304,261.3565217391304,360.1536231884058,58
1,16.731517509727624,0,5.99750104123282,12.068965517241379,4.310344827586207,0.0,0.0,4436.741379310345,4438.560344827586,-3404.7241379310344,1032.0172413793102,1033.8362068965516,5470.577586206897,59
2,8.994708994708994,0,6.488213079572111,6.8181818181818175,1.1363636363636365,0.0,0.0,1030.590909090909,1030.1477272727273,333.6363636363636,1364.2272727272727,1363.784090909091,2394.375,59
3,9.345794392523365,0,5.996352219066734,12.745098039215685,5.88235294117647,1.0,0.0,694.8137254901961,694.1666666666666,481.80392156862746,1176.6176470588234,1175.9705882352941,1870.7843137254902,59
4,3.75,0,12.499479188367152,6.081081081081082,1.3513513513513513,1.0,0.0,151.8310810810811,152.0,658.25,810.081081081081,810.25,962.081081081081,59
5,0.0,0,6.259221174051057,7.142857142857142,2.380952380952381,1.0,0.0,266.42857142857144,265.7142857142857,1327.7857142857142,1594.2142857142858,1593.5,1859.9285714285713,59
6,8.24524312896406,0,15.955722869038418,9.606986899563319,3.9301310043668125,1.0,0.0,944.0524017467249,944.0742358078603,-421.44541484716154,522.6069868995634,522.6288209606987,1466.6812227074236,59
7,1.8181818181818181,0,6.866658083344062,13.20754716981132,1.8867924528301887,1.0,0.0,279.22641509433964,280.33962264150944,1029.9811320754718,1309.2075471698113,1310.3207547169811,1589.5471698113208,59
8,1.7543859649122806,0,7.980116210442314,6.1946902654867255,0.0,1.0,0.0,159.99115044247787,157.71681415929203,903.4247787610619,1063.41592920354,1061.141592920354,1221.132743362832,59
9,5.327868852459016,0,18.483364971525624,12.448132780082988,4.564315352697095,1.0,0.0,320.6099585062241,320.58921161825725,177.23236514522821,497.84232365145226,497.8215767634855,818.4315352697096,59
10,7.317073170731707,0,4.495632813837985,10.0,2.5,1.0,0.0,212.0,233.825,2097.25,2309.25,2331.075,2543.075,59
11,4.455445544554455,0,16.49422702054281,8.45771144278607,0.9950248756218906,1.0,0.0,114.02985074626865,112.00995024875621,482.88557213930346,596.9154228855722,594.8955223880597,708.9253731343283,59
12,12.32876712328767,0,20.99807517644216,15.040650406504067,4.878048780487805,1.0,0.0,3099.430894308943,3099.3658536585367,-2611.89837398374,487.5325203252033,487.4674796747967,3586.89837398374,59
13,9.12280701754386,0,20.468955417616613,8.921933085501859,4.83271375464684,1.0,0.0,2969.985130111524,2970.1003717472117,-2525.297397769517,444.68773234200745,444.80297397769516,3414.7881040892194,59
14,13.15345699831366,0,22.977022977022976,10.661764705882353,3.308823529411765,1.0,0.0,1321.1617647058824,1566.1764705882354,-1126.5073529411766,194.65441176470588,439.66911764705884,1760.8308823529412,59
15,6.6350710900473935,0,30.342398270134534,2.2508038585209005,0.0,1.0,0.0,100.48553054662379,100.48553054662379,268.04501607717043,368.53054662379424,368.53054662379424,469.016077170418,59
16,4.279600570613409,0,36.97750535091153,4.584527220630372,0.28653295128939826,0.0,0.0,103.04584527220631,103.13753581661891,240.64469914040114,343.69054441260744,343.7822349570201,446.8280802292264,59
17,5.610098176718092,0,35.48314550588471,5.070422535211268,0.5633802816901409,0.0,0.0,99.01408450704226,98.96901408450704,238.38591549295774,337.4,337.3549295774648,436.36901408450706,59
18,3.9716312056737593,0,33.62356660728177,6.606606606606606,1.5015015015015014,0.0,0.0,226.63363363363362,226.67867867867866,132.07507507507506,358.7087087087087,358.75375375375376,585.3873873873874,59
19,2.9315960912052117,0,29.304029304029307,4.57516339869281,0.32679738562091504,0.0,0.0,100.15359477124183,100.35620915032679,273.94117647058823,374.0947712418301,374.297385620915,474.45098039215685,59
20,2.4390243902439024,0,24.010404508620404,4.281345565749235,0.0,0.0,0.0,102.15290519877676,102.29357798165138,264.28134556574923,366.434250764526,366.5749235474006,468.72782874617735,59
21,3.937007874015748,0,28.001166715279805,3.9473684210526314,0.7894736842105263,0.0,0.0,95.19473684210526,95.15263157894736,220.41842105263157,315.61315789473684,315.57105263157894,410.7657894736842,59
22,3.3810143042912877,0,25.50425070845141,2.005730659025788,0.0,0.0,0.0,111.10601719197707,111.06303724928367,232.49570200573066,343.6017191977077,343.5587392550143,454.6647564469914,59
23,1.5957446808510638,0,27.979248723863137,1.3333333333333335,0.5333333333333333,0.0,0.0,95.35733333333333,95.31466666666667,224.672,320.02933333333334,319.9866666666667,415.344,59
24,7.728337236533958,0,26.378488767869296,4.285714285714286,0.0,0.0,0.0,113.94761904761904,113.94761904761904,221.22857142857143,335.17619047619047,335.17619047619047,449.12380952380954,59
1,8.284023668639055,0,6.488428968339794,19.27710843373494,3.614457831325301,0.6666666666666666,0.3333333333333333,231.3132530120482,226.289156626506,1216.2530120481927,1447.566265060241,1442.5421686746988,1673.855421686747,60
2,15.686274509803921,0,5.499679185380852,14.166666666666666,1.6666666666666667,0.5454545454545454,0.45454545454545453,867.8666666666667,867.9666666666667,130.3,998.1666666666666,998.2666666666667,1866.1333333333334,60
3,2.307692307692308,0,7.472786602123932,20.224719101123593,6.741573033707865,0.09803921568627451,0.9019607843137255,2580.7977528089887,2580.7191011235955,-1230.247191011236,1350.5505617977528,1350.4719101123596,3931.2696629213483,60
4,1.639344262295082,0,5.681481919867432,22.807017543859647,5.263157894736842,0.75,0.25,207.56140350877192,209.96491228070175,1270.5263157894738,1478.0877192982457,1480.4912280701753,1688.0526315789473,60
5,1.9230769230769231,0,3.9981342040381156,19.607843137254903,3.9215686274509802,1.0,0.0,320.11764705882354,319.72549019607845,2030.3725490196077,2350.4901960784314,2350.098039215686,2670.2156862745096,60
6,1.1111111111111112,0,8.074935400516795,12.359550561797752,0.0,1.0,0.0,301.0449438202247,296.2022471910112,946.5730337078652,1247.6179775280898,1242.7752808988764,1543.8202247191011,60
7,16.8141592920354,0,3.9122780325588473,23.52941176470588,0.0,1.0,0.0,450.80392156862746,444.5686274509804,1348.9607843137255,1799.764705882353,1793.5294117647059,2244.3333333333335,60
8,6.832298136645963,0,14.52833024397575,18.125,1.875,0.8888888888888888,0.1111111111111111,200.44375,198.95625,545.79375,746.2375,744.75,945.19375,60
9,6.796116504854369,0,8.99752568043788,15.686274509803921,1.9607843137254901,0.8888888888888888,0.1111111111111111,206.4313725490196,207.30392156862746,968.6274509803922,1175.0588235294117,1175.9313725490197,1382.362745098039,60
10,2.3529411764705883,0,8.097985626075515,9.523809523809524,0.0,1.0,0.0,187.3095238095238,198.02380952380952,858.8214285714286,1046.1309523809523,1056.845238095238,1244.154761904762,60
11,11.11111111111111,0,7.256643284149418,12.068965517241379,1.7241379310344827,0.6923076923076923,0.3076923076923077,149.88793103448276,149.66379310344828,844.3706896551724,994.2586206896551,994.0344827586207,1143.9224137931035,60
12,17.363344051446948,0,22.465739746885998,22.591362126245848,1.6611295681063125,0.7777777777777778,0.2222222222222222,774.8073089700997,774.4950166112957,-376.4086378737542,398.39867109634554,398.0863787375415,1172.8936877076412,60
13,12.680577849117174,0,26.068647438254068,18.892508143322477,2.2801302931596092,0.75,0.25,982.0456026058632,981.742671009772,-592.9609120521172,389.08469055374593,388.78175895765474,1370.827361563518,60
14,6.026058631921824,0,24.9685812019875,13.494809688581316,0.6920415224913495,0.5142857142857142,0.4857142857142857,188.98961937716263,188.88235294117646,226.2733564013841,415.2629757785467,415.15570934256056,604.1453287197232,60
15,3.431372549019608,0,28.497387739457217,17.666666666666668,1.3333333333333335,0.6666666666666666,0.3333333333333333,183.27666666666667,183.8,216.08333333333334,399.36,399.8833333333333,583.16,60
16,6.7092651757188495,0,32.44619339595171,22.115384615384613,0.641025641025641,0.0,0.0,131.87820512820514,131.12820512820514,253.125,385.00320512820514,384.25320512820514,516.1314102564103,60
17,4.671857619577309,0,37.89799124024501,19.9468085106383,0.5319148936170213,0.0,0.0,159.90425531914894,159.5718085106383,159.81382978723406,319.718085106383,319.38563829787233,479.2898936170213,60
18,5.055611729019211,0,43.02976225222445,22.448979591836736,0.9070294784580499,0.0,0.0,147.49433106575964,147.60090702947846,124.10884353741497,271.6031746031746,271.70975056689343,419.2040816326531,60
19,4.872389791183294,0,37.56511286229465,18.501170960187356,0.702576112412178,0.0,0.0,229.98829039812645,335.27868852459017,-55.02810304449649,174.96018735362998,280.25058548009366,510.23887587822014,60
20,3.935185185185185,0,31.963774389025772,15.081206496519723,0.0,0.0,0.0,123.74709976798144,123.82134570765662,154.66357308584688,278.4106728538283,278.4849187935035,402.2320185614849,60
21,5.989583333333334,0,27.49037836757135,19.160104986876643,2.6246719160104988,0.0,0.0,954.1049868766404,953.7375328083989,-639.1574803149606,314.9475065616798,314.5800524934383,1268.6850393700788,60
